config,dipole_l,dipole_m,dipole_h,muL,donors,acceptors,nHB
1,1.9832,2.0389,2.0954,1.9769827972059857,0,0,0
2,1.8577,1.8621,1.8665,1.8565650660100863,0,0,0
3,1.8489,1.8488,1.85,1.849146476524548,0,0,0
4,1.7943,1.7739,1.7538,1.8009955731086695,0,0,0
5,1.9812,2.0345,2.0888,1.9751486601929489,0,0,0
6,1.8423,1.8405,1.8387,1.8427942255459335,0,0,0
7,1.8647,1.8719,1.879,1.8629273347001063,0,0,0
8,1.8552,1.8586,1.8621,1.8543302580301315,0,0,0
9,2.0835,2.1916,2.307,2.085427709067105,0,0,0
10,1.8356,1.8314,1.8275,1.836837578615493,0,0,0
11,2.1296,2.252,2.3788,2.1397123428321843,0,0,0
12,2.0265,2.1107,2.1986,2.021686156636508,0,0,0
13,1.9442,1.9871,2.0306,1.9373768872494852,0,0,0
14,1.8363,1.8321,1.8279,1.837480146396207,0,0,0
15,1.9763,2.0294,2.0835,1.9699415852684976,0,0,0
16,1.8431,1.8414,1.8397,1.8435651858002655,0,0,0
17,1.839,1.8359,1.8328,1.8398621429998008,0,0,0
18,1.8325,1.8269,1.8212,1.83412712277541,0,0,0
19,1.8548,1.8584,1.862,1.853859655872557,0,0,0
20,1.8452,1.8447,1.8442,1.8453357502516403,0,0,0
21,1.8548,1.858,1.8612,1.8539645438873409,0,0,0
22,1.9025,1.9267,1.9522,1.897621379770186,0,0,0
23,1.8665,1.8745,1.8824,1.86454263781451,0,0,0
24,1.8235,1.8143,1.8053,1.826248006022952,0,0,0
25,1.859,1.8642,1.8694,1.85766562558485,0,0,0
26,1.999,2.0605,2.1222,1.993302308282095,1,0,1
27,1.8545,1.8581,1.8619,1.8535914828694011,0,0,0
28,1.8381,1.8346,1.8312,1.8390944769679909,0,0,0
29,1.8417,1.8395,1.8373,1.8423053522863864,0,0,0
30,1.8709,1.8807,1.8906,1.868528922051992,0,0,0
31,1.8581,1.8627,1.8674,1.856931704900424,0,0,0
32,1.8552,1.8598,1.8652,1.8541315338491515,0,0,0
33,1.8646,1.8719,1.8793,1.862787554214588,0,0,0
34,1.8559,1.8595,1.863,1.8549942470010552,0,0,0
35,1.8478,1.8485,1.8493,1.847628935566201,0,0,0
36,1.8546,1.8578,1.8611,1.8537803110060047,0,0,0
37,1.8615,1.8673,1.8731,1.8600282075542836,0,0,0
38,1.8813,1.8983,1.9173,1.8776341226181008,0,0,0
39,1.8518,1.8539,1.8559,1.8512747936874203,0,0,0
40,1.9501,1.9911,2.0319,1.943897150480672,0,0,0
41,1.8407,1.8384,1.8361,1.841335561959724,0,0,0
42,1.8816,1.8983,1.9164,1.877923381854641,0,0,0
43,1.7417,1.7011,1.6615,1.7572996252025528,0,0,0
44,1.8771,1.8892,1.9016,1.8742816891015417,0,0,0
45,1.8735,1.8841,1.8948,1.870965095927629,0,0,0
46,1.8131,1.7995,1.7858,1.8172850440332715,0,0,0
47,1.7636,1.7297,1.6957,1.775689557086599,0,0,0
48,1.8464,1.8462,1.8461,1.8464711808204803,0,0,0
49,1.8503,1.8518,1.8533,1.849901019040315,0,0,0
50,2.0083,2.0706,2.1346,2.003347809967807,0,0,0
51,1.8115,1.8029,1.7969,1.8146781291013048,0,0,0
52,1.8557,1.8591,1.8626,1.854832273195412,0,0,0
53,1.8685,1.8773,1.8861,1.8663339481142796,0,0,0
54,2.0487,2.1424,2.2393,2.0460166010380987,0,0,0
55,1.8656,1.8731,1.8806,1.8637303515151815,0,0,0
56,1.8448,1.8439,1.8429,1.845074891416932,0,0,0
57,1.905,1.9294,1.954,1.9000112464659893,0,0,0
58,1.852,1.8542,1.8563,1.851448812686259,0,0,0
59,1.8416,1.8395,1.8376,1.8422131746210528,0,0,0
60,1.8265,1.8198,1.814,1.8286238151962133,0,0,0
61,1.953,1.9973,2.043,1.9465050605067813,0,0,0
62,1.8339,1.8287,1.8235,1.8353743574049943,0,0,0
63,1.7992,1.7809,1.7631,1.8051618996174736,0,0,0
64,1.8694,1.8786,1.8878,1.8671444966306896,0,0,0
65,2.0707,2.1535,2.2362,2.0707790270159783,1,0,1
66,1.8692,1.8788,1.8887,1.8668893322367413,0,0,0
67,1.8075,1.7918,1.776,1.8124188886663544,0,0,0
68,1.8577,1.8625,1.8672,1.8564910291400276,0,0,0
69,1.8357,1.8318,1.8281,1.8368350045691983,0,0,0
70,1.9479,1.9878,2.0274,1.9417879109413536,0,0,0
71,1.9241,1.9553,1.9868,1.9184152212590104,0,0,0
72,1.7984,1.7791,1.7598,1.804589646809746,0,0,0
73,1.769,1.7394,1.7109,1.7796452474934883,0,0,0
74,2.0622,2.1522,2.2437,2.0612391171896056,0,0,0
75,1.8607,1.8663,1.8719,1.8592738575156047,0,0,0
76,1.8848,1.9001,1.9157,1.881353537004988,0,0,0
77,1.8875,1.9039,1.9204,1.883823433900365,0,0,0
78,1.8106,1.7961,1.7815,1.81509830560606,0,0,0
79,1.8604,1.8658,1.8713,1.8590392588960416,0,0,0
80,1.8017,1.7844,1.7675,1.8072757631000171,0,0,0
81,1.9339,1.9694,2.0053,1.927839026296225,0,0,0
82,1.903,1.928,1.9545,1.8979905420793115,0,0,0
83,1.8499,1.8514,1.8529,1.8495002931419544,0,0,0
84,1.8203,1.8099,1.7997,1.823437309289756,0,0,0
85,2.0346,2.1149,2.1982,2.030864407430744,0,0,0
86,1.8339,1.8293,1.8247,1.8352051790522448,0,0,0
87,2.0307,2.1201,2.2175,2.0261755813679407,0,1,1
88,1.8717,1.8818,1.8918,1.8692786764538092,0,0,0
89,1.9462,1.9868,2.028,1.9398665686198733,0,0,0
90,1.8397,1.8369,1.8341,1.8404766319798,0,0,0
91,1.9312,1.9649,1.9985,1.9253314648863975,0,0,0
92,2.0207,2.095,2.1717,2.015917113688036,0,1,1
93,1.8558,1.8594,1.8631,1.854880471888968,0,0,0
94,1.8526,1.8553,1.858,1.85188831409733,0,0,0
95,1.9105,1.9361,1.9618,1.9054190210136124,0,0,0
96,1.8598,1.866,1.8728,1.8583102260902904,0,0,0
97,1.9238,1.9547,1.9856,1.9181269128483291,0,0,0
98,1.8515,1.8533,1.8551,1.85102366319642,0,0,0
99,1.8421,1.8401,1.8382,1.842666956705864,0,0,0
100,1.8403,1.8377,1.835,1.841049858896144,0,0,0
101,1.9328,1.9671,2.0015,1.926875210297473,0,0,0
102,1.8817,1.897,1.9131,1.8782687117397117,0,0,0
103,1.8597,1.8652,1.8708,1.8583089798295365,0,0,0
104,1.8395,1.8366,1.8336,1.8403354070498783,0,0,0
105,1.8926,1.9112,1.9301,1.88856113172242,0,0,0
106,1.8424,1.8409,1.8396,1.8428467454885544,0,0,0
107,1.8541,1.8571,1.8601,1.853314404493238,0,0,0
108,2.2035,2.3602,2.524,2.233928819255596,0,0,0
109,1.8829,1.8997,1.9177,1.879196034512203,0,0,0
110,1.9698,2.0172,2.0647,1.9637143690036936,0,0,0
111,1.8429,1.8416,1.8404,1.843273641109445,0,0,0
112,1.8881,1.9048,1.9215,1.8843528211821603,0,0,0
113,1.8477,1.8482,1.849,1.8476167726017243,0,0,0
114,1.8483,1.849,1.8497,1.848112296793907,0,0,0
115,1.9076,1.9319,1.9563,1.9026980259952373,0,0,0
116,1.8252,1.8167,1.8084,1.8277263612949828,0,0,0
117,1.9664,2.0209,2.0772,1.959236451294838,0,0,0
118,1.9167,1.9452,1.9739,1.9112538580512204,0,0,0
119,1.8119,1.7981,1.7844,1.816153089884768,0,0,0
120,1.8518,1.8538,1.8559,1.8512880841948876,0,0,0
121,1.8656,1.8733,1.8812,1.8637114650390336,0,0,0
122,1.8504,1.8519,1.8534,1.850001200514904,0,0,0
123,1.845,1.8443,1.8437,1.8452074314342797,0,0,0
124,1.8935,1.9093,1.9242,1.8903162830744475,0,0,0
125,1.9234,1.954,1.9847,1.9177800678932175,0,0,0
126,1.7885,1.7659,1.7438,1.796090084131427,0,0,0
127,1.8541,1.8571,1.8601,1.853314404493238,0,0,0
128,1.8528,1.8552,1.8576,1.8521682015158747,0,0,0
129,1.8987,1.9195,1.9404,1.894295477531668,0,0,0
130,1.8304,1.824,1.8176,1.8322388278915047,0,0,0
131,1.8198,1.8098,1.8001,1.8228447936249343,0,0,0
132,1.8442,1.8431,1.8422,1.844534385810039,0,0,0
133,1.8522,1.8543,1.8565,1.8516625681226693,0,0,0
134,1.8336,1.8284,1.8232,1.8350762295652503,0,0,0
135,1.925,1.9576,1.9908,1.9191185405974984,0,0,0
136,1.8229,1.8135,1.8043,1.825713091289344,0,0,0
137,1.8338,1.8286,1.8234,1.835274981458413,0,0,0
138,1.7749,1.7461,1.7173,1.7848238197049229,0,0,0
139,1.8453,1.8447,1.8441,1.8454628082378584,0,0,0
140,1.8443,1.8431,1.8419,1.844626827950636,0,0,0
141,1.8342,1.83,1.8261,1.8354450365345256,0,0,0
142,1.8592,1.8639,1.8686,1.8579958048829075,0,0,0
143,1.8735,1.8842,1.8949,1.870925610072404,0,0,0
144,1.8485,1.8496,1.8508,1.8482221761151847,0,0,0
145,1.8447,1.8453,1.8469,1.844709836130556,0,0,0
146,1.8465,1.8463,1.8462,1.8465711473805344,0,0,0
147,1.8278,1.8215,1.8158,1.8297414840676955,0,0,0
148,1.8633,1.8699,1.8765,1.8616380326783224,0,0,0
149,1.8089,1.7937,1.7784,1.813640759983652,0,0,0
150,1.8682,1.8767,1.8852,1.8661054452256205,0,0,0
151,2.06,2.1437,2.2288,2.0588688762511542,1,0,1
152,1.8769,1.8891,1.9015,1.8740398903587123,0,0,0
153,2.0646,2.162,2.2636,2.063877676015152,0,0,0
154,1.8477,1.8481,1.8485,1.847592489929464,0,0,0
155,1.8618,1.8688,1.8765,1.8601358930119292,0,0,0
156,1.8675,1.8759,1.8844,1.8654387410235291,0,0,0
157,1.8418,1.8396,1.8374,1.842405087309789,0,0,0
158,1.8454,1.8447,1.8441,1.8456070563835192,0,0,0
159,1.8357,1.8314,1.8271,1.8369111995742249,0,0,0
160,1.8959,1.9155,1.9351,1.891675437806601,0,0,0
161,2.0046,2.0665,2.1292,1.9993437906532097,1,0,1
162,1.9774,2.0304,2.0838,1.9710858849272024,0,0,0
163,1.8574,1.8616,1.8659,1.8563317153250016,0,0,0
164,1.8718,1.8823,1.8927,1.869281679920712,0,0,0
165,1.8443,1.8433,1.8423,1.844572422327884,0,0,0
166,1.8772,1.8895,1.902,1.8743203223623464,0,0,0
167,1.8522,1.8544,1.8567,1.851636114281884,0,0,0
168,1.8012,1.7842,1.7678,1.8067337963932608,0,0,0
169,1.8405,1.838,1.8354,1.8412216622000803,0,0,0
170,1.8435,1.8422,1.841,1.843872644752225,0,0,0
171,1.8301,1.8234,1.8167,1.832026738998661,0,0,0
172,1.8757,1.8872,1.8988,1.8729763538435789,0,0,0
173,1.8818,1.8957,1.9098,1.8786132267211295,0,0,0
174,1.8412,1.8388,1.8365,1.841879203001365,0,0,0
175,1.85,1.8516,1.8535,1.8496244732058404,0,0,0
176,2.0773,2.1609,2.244,2.0781923461911007,0,0,0
177,1.853,1.8554,1.8579,1.852385438601204,0,0,0
178,1.8189,1.8077,1.7967,1.822291386310204,0,0,0
179,1.7446,1.7234,1.7173,1.7565702993435273,0,1,1
180,1.8651,1.8724,1.8799,1.863307702367469,0,0,0
181,1.8713,1.881,1.8908,1.8689582619992169,0,0,0
182,1.8194,1.8094,1.7997,1.822449679536822,0,0,0
183,1.8456,1.8453,1.8451,1.8456985455732409,0,0,0
184,1.8833,1.8976,1.9119,1.880016452107619,0,0,0
185,1.858,1.8624,1.8668,1.8568666686092103,0,0,0
186,1.8756,1.8877,1.9001,1.8727598580461704,0,0,0
187,1.8252,1.8169,1.8089,1.8276871363892584,0,0,0
188,1.8612,1.8669,1.8726,1.859751679795516,0,0,0
189,1.8333,1.8279,1.8225,1.834834583460314,0,0,0
190,1.8886,1.9055,1.9225,1.8848314069046903,0,0,0
191,1.8419,1.8399,1.838,1.8424674572205828,0,0,0
192,1.8586,1.8633,1.868,1.857392379900943,0,0,0
193,1.8561,1.8598,1.8635,1.8551392527797248,0,0,0
194,1.8261,1.8177,1.8093,1.8285508728429984,0,0,0
195,1.8397,1.8367,1.8337,1.8405319054414715,0,0,0
196,1.848,1.8483,1.8486,1.8479194859150343,0,0,0
197,1.8547,1.858,1.8613,1.8538379313062432,0,0,0
198,1.8033,1.7889,1.7763,1.8082296108556024,0,0,0
199,1.8273,1.8195,1.8118,1.8295848174161145,0,0,0
200,2.0259,2.0962,2.166,2.021901306597609,1,0,1
