config,dipole_l,dipole_m,dipole_h,muL,donors,acceptors,nHB
1,2.3376,2.5241,2.7153,2.414608527109784,1,0,1
2,2.2998,2.5199,2.7562,2.3803535528370485,1,0,1
3,2.8122,3.2021,3.6197,3.505809047247584,0,1,1
4,2.1066,2.238,2.3816,2.1131173636405403,0,1,1
5,2.5866,2.8778,3.1733,2.8666038194362407,0,0,0
6,2.3438,2.564,2.8013,2.4400500698894825,1,0,1
7,2.394,2.6242,2.8566,2.518314556232732,1,1,2
8,2.3641,2.5713,2.7863,2.460901860911465,0,0,0
9,2.5227,2.7763,3.0343,2.721947589327653,1,0,1
10,2.1411,2.2687,2.3995,2.153851873111226,0,0,0
11,2.3396,2.5423,2.7531,2.425621957531287,0,0,0
12,2.2571,2.4273,2.6027,2.3048012442730035,0,0,0
13,1.9962,2.063,2.1341,1.989958950484705,0,1,1
14,2.2534,2.4036,2.553,2.294034016451853,0,0,0
15,2.4,2.6252,2.8605,2.521494063788175,0,0,0
16,1.8334,1.834,1.8335,1.8335690478117064,0,0,0
17,2.1415,2.2597,2.3814,2.153195556674009,0,0,0
18,2.2684,2.4406,2.6125,2.3204561443235794,0,0,0
19,2.192,2.3338,2.4806,2.216736959426874,0,1,1
20,2.2903,2.4639,2.6399,2.348356067725529,0,0,0
21,2.4465,2.6945,2.9525,2.6057721922144474,0,0,0
22,2.0207,2.0909,2.1612,2.0161228301358727,0,0,0
23,2.474,2.743,3.0232,2.6666443906012294,1,0,1
24,2.3624,2.5777,2.8032,2.46336454995688,1,0,1
25,2.1697,2.3184,2.4737,2.190987297108307,0,0,0
26,1.9924,2.0561,2.1206,1.9859686293014505,0,0,0
27,2.102,2.2147,2.3341,2.106852707391857,0,0,0
28,2.4178,2.6612,2.9146,2.560817973728742,0,0,0
29,2.5053,2.7823,3.0695,2.722752695648353,0,0,0
30,2.3133,2.5109,2.7147,2.388543154185668,0,0,0
31,2.1479,2.2706,2.3937,2.161400972868285,0,0,0
32,1.9792,2.0441,2.1106,1.971580736335269,0,0,0
33,2.1175,2.2373,2.3621,2.1253264711742035,0,0,0
34,2.5111,2.7933,3.097,2.736497107201997,2,0,2
35,2.0212,2.0972,2.1747,2.016310017128798,0,0,0
36,2.6143,2.9299,3.2641,2.9504190612812304,0,0,0
37,2.0827,2.1747,2.2688,2.0842482309381416,0,0,0
38,2.3955,2.6409,2.898,2.5304732065222213,0,1,1
39,2.6376,2.9536,3.2876,2.989560098550829,0,0,0
40,2.1905,2.3218,2.4537,2.2131272564403712,1,0,1
41,2.2298,2.3831,2.5385,2.2658373976840283,0,0,0
42,2.4522,2.6936,2.9438,2.607990283310682,0,0,0
