config,dipole_l,dipole_m,dipole_h,muL
178,2.4241,2.6744,2.9312,2.576330429214467
188,2.1125,2.2179,2.3229,2.118738947590735
26,2.2355,2.3773,2.5205,2.2695102884038194
30,2.5802,2.8625,3.1499,2.84378748210863
169,2.2805,2.4597,2.6415,2.3382289913552925
158,2.0581,2.1553,2.2588,2.056556334108236
22,2.4401,2.6975,2.9665,2.605040818223399
15,2.3026,2.4921,2.688,2.370621143688206
37,2.0907,2.1901,2.2905,2.093487075040543
47,2.4565,2.7178,2.9903,2.6328387509219615
7,2.2515,2.4182,2.5918,2.2963513895391094
163,2.3193,2.4808,2.6433,2.3795194914201043
173,2.0875,2.1842,2.2854,2.089734528477616
46,2.0229,2.092,2.1613,2.018604864582633
148,2.4279,2.6801,2.9421,2.582913859881536
57,2.1048,2.2091,2.3154,2.1097405472267696
65,1.9459,1.9856,2.0264,1.9397481251762125
44,2.5447,2.8455,3.1544,2.8148493562306895
12,2.5828,2.8731,3.1769,2.859072982562824
121,2.0258,2.0984,2.1713,2.0215476962221626
197,2.2374,2.3907,2.5466,2.2750994722423723
40,2.479,2.7375,3.0119,2.662202010563714
60,2.0479,2.1445,2.25,2.045117833776407
111,2.2435,2.4169,2.5984,2.288419444232073
155,2.1894,2.3091,2.4318,2.2093050432214345
189,2.2519,2.4332,2.6227,2.3017890298252963
154,2.1849,2.3297,2.4814,2.208634990383568
139,2.2762,2.4511,2.6299,2.330840296638805
174,2.2264,2.3927,2.5675,2.264708275375709
106,2.2729,2.4436,2.6239,2.3242615810174088
25,2.3691,2.5551,2.738,2.4554381001027523
141,1.9961,2.0562,2.117,1.990344403403438
191,2.1735,2.326,2.4896,2.1959524206259613
76,2.2085,2.3524,2.4992,2.2373153866535143
4,2.1243,2.2458,2.3735,2.133354621751652
198,2.123,2.2416,2.366,2.1316015108720086
107,2.2794,2.4516,2.6254,2.334119031620608
115,2.1528,2.2785,2.4074,2.1673952692872036
187,2.0124,2.0643,2.114,2.0090159013734534
100,2.4932,2.7663,3.0551,2.699244681466982
42,2.0473,2.1241,2.2031,2.0450015279569835
144,2.1255,2.2373,2.3505,2.134081046199291
85,2.5901,2.8947,3.2086,2.892603951092898
195,2.2674,2.4428,2.6247,2.319540873685536
58,2.1883,2.3185,2.45,2.2102338929269374
200,2.3675,2.5738,2.7949,2.463700972224884
88,2.3678,2.5965,2.8367,2.4793873750277347
116,2.4062,2.6362,2.8732,2.5342408817169524
184,2.2379,2.3983,2.5673,2.2771992430589307
165,2.5408,2.8186,3.108,2.777317044240917
159,2.2248,2.3873,2.5554,2.261937323116315
175,2.4527,2.6917,2.9344,2.6073172536787568
110,2.7172,3.0529,3.4002,3.162471562384634
117,2.3707,2.5881,2.814,2.47625592109224
69,2.1037,2.2102,2.3201,2.1085648274086943
152,2.252,2.4048,2.5675,2.2919579410636985
92,2.3162,2.5067,2.7029,2.388840569248437
33,2.188,2.3233,2.4588,2.2109988649873347
72,2.0917,2.1926,2.2956,2.094655223744588
91,2.4797,2.7267,2.979,2.6530037594238554
133,2.1277,2.2425,2.3599,2.1368501380300575
96,2.0569,2.1386,2.2198,2.0555463992229797
164,2.1449,2.2571,2.3707,2.156539433447931
135,1.9075,1.9398,1.9777,1.9016115808597556
112,2.2462,2.4438,2.6553,2.299547965242946
49,2.1962,2.336,2.4774,2.221658420908393
77,2.1072,2.2432,2.3966,2.1139583396163877
64,2.1653,2.2984,2.4334,2.1833886688605757
146,2.0984,2.1986,2.2966,2.102656329182226
104,2.3589,2.5749,2.8001,2.4592494793873634
134,2.252,2.4147,2.5788,2.296293353833367
27,2.2635,2.4574,2.6621,2.321127387861024
73,2.3247,2.5185,2.717,2.401740127024424
28,2.1764,2.3068,2.4372,2.1962582522768903
78,2.6006,2.8895,3.1827,2.8847764299330176
105,2.1112,2.2142,2.3165,2.117141280931848
29,2.1627,2.3021,2.4474,2.1810217670275183
101,2.1584,2.2965,2.4413,2.1756159270857145
102,2.3373,2.5462,2.7631,2.4261213661825596
38,2.1568,2.2783,2.3992,2.1717734745961734
186,2.1724,2.312,2.4549,2.1928817624896606
1,2.171,2.2981,2.4286,2.189038514181239
143,2.1255,2.2378,2.3514,2.134129785563681
177,2.3621,2.6002,2.8501,2.4778549107264483
123,2.1379,2.2474,2.3548,2.148512339635804
132,2.0423,2.1196,2.1975,2.0394447186584634
68,2.3533,2.5593,2.7703,2.44624037950946
130,2.0968,2.2072,2.321,2.100828907742565
182,1.976,2.0262,2.076,1.9700203404527317
161,2.3509,2.5469,2.745,2.437618397058079
181,2.341,2.5541,2.7724,2.433992314624461
56,2.3769,2.6042,2.8428,2.491011443122823
3,2.0269,2.1036,2.1825,2.0225581613987926
74,2.0119,2.0798,2.15,2.006799664252916
151,2.103,2.2076,2.3152,2.107674547797035
128,1.9347,1.9723,2.0113,1.9284038133796675
118,2.1509,2.2792,2.4116,2.165457376531971
125,2.2719,2.454,2.6421,2.3279484270842614
153,2.0358,2.1178,2.2024,2.032093397090178
79,2.3723,2.5986,2.8429,2.482829235822961
67,2.0621,2.1611,2.2663,2.0610453647841247
89,2.1464,2.2783,2.4152,2.1605567403102524
80,2.041,2.1152,2.1889,2.0382324971843273
142,2.4466,2.6842,2.9291,2.596895396749223
31,2.4188,2.6567,2.8951,2.559257354252459
129,2.102,2.2099,2.3208,2.1066984974559433
93,2.3336,2.5296,2.7337,2.414004923837644
6,2.3217,2.5461,2.7793,2.4137419007882266
113,2.1636,2.3058,2.4566,2.182365811548767
20,2.3253,2.5161,2.7114,2.4009905136515735
172,2.019,2.0902,2.1649,2.0143255056290874
140,2.1714,2.3015,2.4345,2.190059022770669
99,2.2727,2.468,2.6778,2.3331585613103822
62,2.1787,2.3033,2.4266,2.198062780613502
83,2.1722,2.3113,2.4538,2.192545314323857
19,2.2996,2.495,2.6999,2.3690309070392157
59,2.1936,2.3278,2.4626,2.2174231750686717
54,2.1778,2.3361,2.5049,2.2023712661688215
149,2.2389,2.3988,2.5714,2.277804344762231
103,2.4211,2.6458,2.878,2.550542978064019
126,2.1138,2.2354,2.3623,2.121132959236538
39,2.4426,2.6804,2.9247,2.591584503999853
50,2.8028,3.2,3.6105,3.4940176734586936
120,2.2745,2.4343,2.5945,2.3233119611019464
114,2.1228,2.2569,2.3975,2.1327022288549413
17,2.1435,2.2671,2.3938,2.156198956303989
21,2.467,2.7426,3.031,2.663018478837735
10,2.4441,2.6702,2.901,2.5837942592384775
196,2.1151,2.2345,2.3611,2.12242386189209
176,2.2352,2.3701,2.5019,2.2674962361141495
156,2.3335,2.5487,2.7699,2.4249781759623557
23,1.9259,1.9578,1.9899,1.9201423582263564
160,2.3522,2.5755,2.8073,2.4548936819534473
90,2.0241,2.0855,2.1456,2.0206875317776
171,2.5049,2.7582,3.0121,2.6964142646377707
43,2.1117,2.2362,2.3641,2.1189407306860666
41,2.4992,2.7905,3.0893,2.7311102678005317
124,2.1953,2.3475,2.5059,2.222910492860936
183,2.3148,2.5084,2.7109,2.388077346671579
45,2.5599,2.8427,3.1357,2.813192518570158
190,1.9381,1.9747,2.0117,1.93203403462948
157,2.3256,2.5258,2.7306,2.406319639392376
137,2.3404,2.5504,2.7646,2.4315296101716686
2,2.3176,2.5056,2.6987,2.3894983166342696
66,2.4405,2.6629,2.8868,2.576247566681456
98,2.1045,2.215,2.3292,2.1096918463426806
108,2.2006,2.346,2.4935,2.2281867665860444
168,2.3539,2.5547,2.7589,2.44417703878146
162,2.4396,2.6845,2.9368,2.5935272853172604
185,2.1501,2.2708,2.3924,2.1636885525074567
179,2.6254,2.9468,3.2849,2.9790813469397963
24,2.277,2.4696,2.6771,2.337569291714925
122,2.2211,2.3581,2.4943,2.2510792255636125
61,2.3292,2.5341,2.7431,2.413714513758962
194,2.358,2.5817,2.8116,2.4634844328776024
193,2.3072,2.5007,2.7041,2.37797466909555
136,2.4306,2.6556,2.8851,2.564337154560786
82,2.386,2.6197,2.8625,2.508609341774645
75,2.5652,2.865,3.1773,2.8455653146015
48,2.1874,2.3544,2.5335,2.215919679488289
14,2.4508,2.6946,2.945,2.6085712700590964
51,2.2889,2.4717,2.6602,2.350051155209193
147,2.1052,2.2128,2.3234,2.110354290372821
16,2.4759,2.7391,3.0107,2.663708853009892
8,2.1217,2.2523,2.3888,2.131112970055087
81,2.4153,2.6347,2.8592,2.5388597568369815
52,2.5313,2.8135,3.1015,2.7691240522273604
166,2.2149,2.3884,2.5685,2.252549503925531
138,2.5293,2.7902,3.0555,2.7400147162790045
5,2.3661,2.5735,2.7859,2.464160884868002
119,1.9783,2.0313,2.0936,1.9726725043806275
13,2.4052,2.6664,2.9488,2.5558276501715813
180,2.4275,2.6961,2.9779,2.596801305875566
97,1.9117,1.9311,1.9508,1.9079346109918265
170,2.1458,2.2804,2.4226,2.160043491080238
109,2.1218,2.2428,2.3695,2.130412833483346
18,2.0661,2.1537,2.2437,2.065627652358353
9,2.2744,2.4325,2.5918,2.3224413534895616
86,2.2982,2.4781,2.6612,2.3610290118241806
55,2.1642,2.3051,2.4501,2.1831923867755036
34,2.4608,2.7038,2.9528,2.6221070142591585
199,2.1667,2.2941,2.4285,2.1837649380560418
63,2.1365,2.2397,2.3418,2.146097477870047
87,2.4713,2.7238,2.9831,2.6462474404155634
36,2.1123,2.224,2.3426,2.1186516518268004
11,2.3977,2.6297,2.8712,2.5235526899964755
127,2.3346,2.5223,2.7132,2.411611563475182
95,2.38,2.5852,2.7934,2.481578974253885
70,2.0,2.0523,2.1044,1.9953155471806405
94,2.0573,2.1531,2.2557,2.05568656546927
150,2.1268,2.2515,2.381,2.136634041189964
32,1.9383,1.9716,2.0045,1.9328793681123542
192,1.9486,1.9932,2.0388,1.9417748940921242
131,2.3,2.4745,2.6527,2.3608342706538568
145,2.4284,2.664,2.9035,2.5702087029778515
35,2.4122,2.6392,2.8759,2.5397380324244265
71,2.208,2.3578,2.5101,2.2381974089762693
167,2.2913,2.4731,2.6614,2.352574444285204
84,2.6521,2.9627,3.285,3.002735850113956
53,2.161,2.3023,2.4499,2.1792567011458437
